zip,type,primary_city,state,area_codes,latitude,longitude,estimated_population
56658,STANDARD,Margie,MN,218,48.09,-93.94,0
56659,STANDARD,Max,MN,218,47.61,-94.06,0
56660,STANDARD,Mizpah,MN,218,47.92,-94.21,0
56661,STANDARD,Northome,MN,218,47.87,-94.26,706
56662,STANDARD,Outing,MN,218,46.82,-93.94,472
56663,STANDARD,Pennington,MN,218,47.48,-94.47,0
56666,PO BOX,Ponemah,MN,218,48.04,-94.9,558
56667,STANDARD,Puposky,MN,218,47.67,-94.9,541
56668,PO BOX,Ranier,MN,218,48.61,-93.34,0
56669,STANDARD,Kabetogama,MN,218,48.41,-93.21,0
56670,PO BOX,Redby,MN,218,47.84,-94.93,1119
56671,PO BOX,Redlake,MN,218,47.83,-95.08,2214
56672,STANDARD,Remer,MN,218,47.05,-93.91,1532
56673,STANDARD,Roosevelt,MN,218,48.8,-95.1,597
56676,STANDARD,Shevlin,MN,218,47.53,-95.25,1366
56678,STANDARD,Solway,MN,218,47.52,-95.12,1010
56679,PO BOX,South International Falls,MN,218,48.53,-93.29,0
56680,STANDARD,Spring Lake,MN,218,47.64,-93.86,0
56681,STANDARD,Squaw Lake,MN,218,47.62,-94.14,0
56682,STANDARD,Swift,MN,218,48.85,-95.22,0
56683,STANDARD,Tenstrike,MN,218,47.66,-94.68,566
56684,STANDARD,Trail,MN,218,47.78,-95.69,0
56685,STANDARD,Waskish,MN,218,48.16,-94.51,0
56686,STANDARD,Williams,MN,218,48.76,-94.95,812
56687,PO BOX,Wilton,MN,218,47.5,-94.99,0
56688,STANDARD,Wirt,MN,218,47.73,-93.96,0
56701,STANDARD,Thief River Falls,MN,218,48.11,-96.17,10548
56710,STANDARD,Alvarado,MN,218,48.19,-96.99,0
56711,PO BOX,Angle Inlet,MN,218,49.21,-94.97,0
56713,STANDARD,Argyle,MN,218,48.33,-96.81,896
56714,STANDARD,Badger,MN,218,48.77,-96.02,1052
56715,STANDARD,Brooks,MN,218,47.81,-96,0
56716,STANDARD,Crookston,MN,218,47.77,-96.6,7173
56720,PO BOX,Donaldson,MN,218,48.57,-96.89,0
56721,STANDARD,East Grand Forks,MN,"218,701",47.93,-97.01,8479
56722,STANDARD,Euclid,MN,218,47.97,-96.63,0
56723,STANDARD,Fisher,MN,218,47.79,-96.79,860
56724,STANDARD,Gatzke,MN,218,48.42,-95.78,0
56725,STANDARD,Goodridge,MN,218,48.14,-95.8,846
56726,STANDARD,Greenbush,MN,218,48.69,-96.18,1368
56727,STANDARD,Grygla,MN,218,48.29,-95.61,653
56728,STANDARD,Hallock,MN,218,48.76,-96.94,1247
56729,STANDARD,Halma,MN,218,48.66,-96.59,0
56731,PO BOX,Humboldt,MN,218,48.92,-97.09,0
56732,STANDARD,Karlstad,MN,218,48.57,-96.51,926
56733,STANDARD,Kennedy,MN,218,48.64,-96.91,0
56734,STANDARD,Lake Bronson,MN,218,48.73,-96.66,0
56735,STANDARD,Lancaster,MN,218,48.85,-96.8,679
56736,STANDARD,Mentor,MN,218,47.69,-96.14,785
56737,STANDARD,Middle River,MN,218,48.43,-96.16,735
56738,STANDARD,Newfolden,MN,218,48.35,-96.32,1143
56740,STANDARD,Noyes,MN,218,48.99,-97.2,0
56741,PO BOX,Oak Island,MN,218,49.31,-94.84,0
56742,STANDARD,Oklee,MN,218,47.83,-95.85,685
56744,STANDARD,Oslo,MN,"218,701",48.19,-97.12,536
56748,STANDARD,Plummer,MN,218,47.91,-96.03,502
56750,STANDARD,Red Lake Falls,MN,218,47.88,-96.27,2183
56751,STANDARD,Roseau,MN,218,48.84,-95.76,5002
56754,STANDARD,Saint Hilaire,MN,218,48.01,-96.21,0
56755,STANDARD,Saint Vincent,MN,218,48.97,-97.22,0
56756,STANDARD,Salol,MN,218,48.86,-95.57,663
56757,STANDARD,Stephen,MN,218,48.45,-96.87,816
56758,STANDARD,Strandquist,MN,218,48.49,-96.44,0
56759,STANDARD,Strathcona,MN,218,48.55,-96.16,0
56760,STANDARD,Viking,MN,218,48.21,-96.4,0
56761,STANDARD,Wannaska,MN,218,48.65,-95.73,0
56762,STANDARD,Warren,MN,218,48.19,-96.76,2182
56763,STANDARD,Warroad,MN,218,48.9,-95.32,4566
56901,UNIQUE,Parcel Return Service,DC,202,38.9,-77.04,0
56902,UNIQUE,Parcel Return Service,DC,202,38.89,-77.03,0
56904,UNIQUE,Parcel Return Service,DC,202,38.89,-77.03,0
56915,UNIQUE,Parcel Return Service,DC,202,38.92,-76.99,0
56920,UNIQUE,Parcel Return Service,DC,202,38.9,-77.04,0
56933,UNIQUE,Parcel Return Service,DC,202,38.86,-76.99,0
56944,UNIQUE,Parcel Return Service,DC,202,38.86,-76.99,0
56945,UNIQUE,Parcel Return Service,DC,202,38.89,-77.03,0
56950,UNIQUE,Parcel Return Service,DC,202,38.89,-77.03,0
56965,UNIQUE,Parcel Return Service,DC,202,38.89,-77.03,0
56972,UNIQUE,Parcel Return Service,DC,202,38.86,-76.99,0
57001,STANDARD,Alcester,SD,605,43.02,-96.62,1348
57002,STANDARD,Aurora,SD,605,44.28,-96.68,800
57003,STANDARD,Baltic,SD,605,43.75,-96.73,1632
57004,STANDARD,Beresford,SD,605,43.07,-96.78,3001
57005,STANDARD,Brandon,SD,605,43.59,-96.57,9235
57006,STANDARD,Brookings,SD,605,44.3,-96.78,15382
57007,UNIQUE,Brookings,SD,605,44.3,-96.78,0
57010,STANDARD,Burbank,SD,605,42.76,-96.83,462
57012,STANDARD,Canistota,SD,605,43.59,-97.29,962
57013,STANDARD,Canton,SD,605,43.3,-96.58,3832
57014,STANDARD,Centerville,SD,605,43.11,-96.95,1320
57015,STANDARD,Chancellor,SD,605,43.37,-96.98,741
57016,STANDARD,Chester,SD,605,43.89,-96.92,614
57017,STANDARD,Colman,SD,605,43.98,-96.81,1152
57018,STANDARD,Colton,SD,605,43.78,-96.92,1243
57020,STANDARD,Crooks,SD,605,43.66,-96.8,1407
57021,STANDARD,Davis,SD,605,43.25,-96.99,0
57022,STANDARD,Dell Rapids,SD,605,43.82,-96.71,4446
57024,STANDARD,Egan,SD,605,43.99,-96.65,0
57025,STANDARD,Elk Point,SD,605,42.68,-96.68,2482
57026,STANDARD,Elkton,SD,"605,507",44.23,-96.47,1249
57027,STANDARD,Fairview,SD,605,43.22,-96.48,0
57028,STANDARD,Flandreau,SD,605,44.04,-96.59,2722
57029,STANDARD,Freeman,SD,605,43.35,-97.43,1789
57030,STANDARD,Garretson,SD,"605,507",43.71,-96.5,2575
57031,STANDARD,Gayville,SD,605,42.88,-97.17,547
57032,STANDARD,Harrisburg,SD,605,43.43,-96.69,5057
57033,STANDARD,Hartford,SD,605,43.62,-96.94,4156
57034,STANDARD,Hudson,SD,"605,712",43.12,-96.45,651
57035,STANDARD,Humboldt,SD,605,43.64,-97.07,1062
57036,STANDARD,Hurley,SD,605,43.27,-97.09,753
57037,STANDARD,Irene,SD,605,43.08,-97.15,809
57038,STANDARD,Jefferson,SD,605,42.6,-96.56,1471
57039,STANDARD,Lennox,SD,605,43.35,-96.89,2904
57040,STANDARD,Lesterville,SD,605,43.03,-97.59,0
57041,PO BOX,Lyons,SD,605,43.71,-96.77,0
57042,STANDARD,Madison,SD,605,44,-97.1,7353
57043,STANDARD,Marion,SD,605,43.42,-97.26,1250
57045,STANDARD,Menno,SD,605,43.23,-97.57,876
57046,STANDARD,Mission Hill,SD,605,42.92,-97.27,559
57047,STANDARD,Monroe,SD,605,43.48,-97.21,0
57048,STANDARD,Montrose,SD,605,43.7,-97.18,955
57049,STANDARD,North Sioux City,SD,605,42.53,-96.5,5515
57050,STANDARD,Nunda,SD,605,44.16,-97.01,0
57051,STANDARD,Oldham,SD,605,44.22,-97.3,0
57052,STANDARD,Olivet,SD,605,43.24,-97.67,0
57053,STANDARD,Parker,SD,605,43.39,-97.13,1723
57054,STANDARD,Ramona,SD,605,44.12,-97.21,0
57055,STANDARD,Renner,SD,605,43.63,-96.7,1002
57056,STANDARD,Rowena,SD,605,43.52,-96.55,0
57057,STANDARD,Rutland,SD,605,44.06,-96.94,0
57058,STANDARD,Salem,SD,605,43.72,-97.38,1681
57059,STANDARD,Scotland,SD,605,43.14,-97.71,1075
57061,PO BOX,Sinai,SD,605,44.24,-97.04,0
57062,STANDARD,Springfield,SD,605,42.85,-97.89,1110
57063,STANDARD,Tabor,SD,605,42.94,-97.65,752
57064,STANDARD,Tea,SD,605,43.44,-96.83,4252
57065,STANDARD,Trent,SD,605,43.9,-96.65,0
57066,STANDARD,Tyndall,SD,605,42.98,-97.86,1304
57067,STANDARD,Utica,SD,605,42.98,-97.49,0
57068,STANDARD,Valley Springs,SD,"605,507",43.58,-96.46,1402
57069,STANDARD,Vermillion,SD,605,42.78,-96.92,6905
57070,STANDARD,Viborg,SD,605,43.17,-97.08,1055
57071,STANDARD,Volga,SD,605,44.32,-96.92,2436
57072,STANDARD,Volin,SD,605,42.95,-97.18,577
57073,STANDARD,Wakonda,SD,605,43,-97.1,554
57075,STANDARD,Wentworth,SD,605,43.99,-96.96,897
57076,STANDARD,Winfred,SD,605,43.99,-97.36,0
57077,STANDARD,Worthing,SD,605,43.32,-96.76,1172
57078,STANDARD,Yankton,SD,"605,402",42.88,-97.39,15005
57079,UNIQUE,Yankton,SD,605,42.87,-97.39,0
57101,PO BOX,Sioux Falls,SD,605,43.54,-96.73,766
57103,STANDARD,Sioux Falls,SD,605,43.54,-96.73,29619
57104,STANDARD,Sioux Falls,SD,605,43.54,-96.73,18944
57105,STANDARD,Sioux Falls,SD,605,43.54,-96.73,18748
57106,STANDARD,Sioux Falls,SD,605,43.54,-96.73,38092
57107,STANDARD,Sioux Falls,SD,605,43.54,-96.73,6663
57108,STANDARD,Sioux Falls,SD,605,43.54,-96.73,15323
57109,PO BOX,Sioux Falls,SD,605,43.54,-96.73,815
57110,STANDARD,Sioux Falls,SD,605,43.54,-96.73,10783
57117,PO BOX,Sioux Falls,SD,605,43.54,-96.73,0
57118,PO BOX,Sioux Falls,SD,605,43.54,-96.73,0
57186,UNIQUE,Sioux Falls,SD,605,43.55,-96.7,0
57188,UNIQUE,Sioux Falls,SD,605,43.6,-96.7,0
57189,UNIQUE,Sioux Falls,SD,605,43.6,-96.7,0
57192,UNIQUE,Sioux Falls,SD,605,43.6,-96.7,0
57193,UNIQUE,Sioux Falls,SD,605,43.54,-96.73,0
57194,UNIQUE,Sioux Falls,SD,605,43.6,-96.7,0
57195,UNIQUE,Sioux Falls,SD,605,43.6,-96.7,0
57196,UNIQUE,Sioux Falls,SD,605,43.54,-96.72,0
57197,UNIQUE,Sioux Falls,SD,605,43.54,-96.73,0
57198,UNIQUE,Sioux Falls,SD,605,43.54,-96.73,0
57201,STANDARD,Watertown,SD,605,44.91,-97.16,21061
57212,STANDARD,Arlington,SD,605,44.36,-97.13,1737
57213,STANDARD,Astoria,SD,605,44.55,-96.54,0
57214,PO BOX,Badger,SD,605,44.48,-97.2,0
57216,STANDARD,Big Stone City,SD,605,45.29,-96.46,996
57217,STANDARD,Bradley,SD,605,45.09,-97.64,0
57218,STANDARD,Brandt,SD,605,44.66,-96.62,0
57219,STANDARD,Bristol,SD,605,45.34,-97.74,450
57220,STANDARD,Bruce,SD,605,44.43,-96.88,725
57221,STANDARD,Bryant,SD,605,44.58,-97.46,573
57223,STANDARD,Castlewood,SD,605,44.72,-97.03,1092
57224,STANDARD,Claire City,SD,605,45.85,-97.1,0
57225,STANDARD,Clark,SD,605,44.88,-97.73,1446
57226,STANDARD,Clear Lake,SD,605,44.76,-96.68,1814
57227,STANDARD,Corona,SD,605,45.33,-96.76,0
57231,STANDARD,De Smet,SD,605,44.38,-97.54,1427
57232,STANDARD,Eden,SD,605,45.61,-97.42,0
57233,STANDARD,Erwin,SD,605,44.48,-97.44,0
57234,STANDARD,Estelline,SD,605,44.57,-96.9,1006
57235,STANDARD,Florence,SD,605,45.05,-97.32,726
57236,STANDARD,Garden City,SD,605,44.95,-97.58,0
57237,STANDARD,Gary,SD,"605,507",44.79,-96.45,564
57238,STANDARD,Goodwin,SD,605,44.87,-96.84,0
57239,STANDARD,Grenville,SD,605,45.46,-97.38,0
57241,STANDARD,Hayti,SD,605,44.65,-97.2,806
57242,STANDARD,Hazel,SD,605,44.75,-97.38,0
57243,STANDARD,Henry,SD,605,44.88,-97.46,528
57245,PO BOX,Kranzburg,SD,605,44.88,-96.9,0
57246,STANDARD,Labolt,SD,605,45.01,-96.69,0
57247,STANDARD,Lake City,SD,605,45.72,-97.41,0
57248,STANDARD,Lake Norden,SD,605,44.57,-97.2,785
57249,STANDARD,Lake Preston,SD,605,44.36,-97.37,923
57251,STANDARD,Marvin,SD,605,45.26,-96.91,0
57252,STANDARD,Milbank,SD,605,45.21,-96.63,4253
57253,UNIQUE,Milbank,SD,605,45.21,-96.63,0
57255,STANDARD,New Effington,SD,605,45.85,-96.91,0
57256,STANDARD,Ortley,SD,605,45.33,-97.2,0
57257,STANDARD,Peever,SD,605,45.54,-96.95,527
57258,STANDARD,Raymond,SD,605,44.91,-97.93,0
57259,STANDARD,Revillo,SD,605,45.01,-96.57,447
57260,STANDARD,Rosholt,SD,605,45.86,-96.73,837
57261,STANDARD,Roslyn,SD,605,45.49,-97.49,0
57262,STANDARD,Sisseton,SD,605,45.66,-97.04,3924
57263,STANDARD,South Shore,SD,605,45.1,-96.93,0
57264,STANDARD,Stockholm,SD,605,45.1,-96.79,0
57265,STANDARD,Strandburg,SD,605,45.04,-96.76,0
57266,STANDARD,Summit,SD,605,45.3,-97.03,450
57268,STANDARD,Toronto,SD,605,44.57,-96.64,0
57269,STANDARD,Twin Brooks,SD,605,45.2,-96.78,0
57270,STANDARD,Veblen,SD,605,45.86,-97.28,473
57271,STANDARD,Vienna,SD,605,44.7,-97.49,0
57272,STANDARD,Wallace,SD,605,45.08,-97.47,0
57273,STANDARD,Waubay,SD,605,45.33,-97.3,1026
57274,STANDARD,Webster,SD,605,45.33,-97.52,2478
57276,STANDARD,White,SD,605,44.43,-96.64,955
57278,STANDARD,Willow Lake,SD,605,44.62,-97.63,521
57279,STANDARD,Wilmot,SD,605,45.4,-96.85,906
57301,STANDARD,Mitchell,SD,605,43.73,-98.03,14701
57311,STANDARD,Alexandria,SD,605,43.65,-97.77,1081
57312,STANDARD,Alpena,SD,605,44.18,-98.36,0
57313,STANDARD,Armour,SD,605,43.31,-98.34,976
57314,STANDARD,Artesian,SD,605,44,-97.92,545
57315,STANDARD,Avon,SD,605,43,-98.05,883
57317,STANDARD,Bonesteel,SD,605,43.07,-98.94,0
57319,STANDARD,Bridgewater,SD,605,43.55,-97.49,864
57321,STANDARD,Canova,SD,605,43.88,-97.5,0
57322,STANDARD,Carpenter,SD,605,44.63,-97.91,0
57323,STANDARD,Carthage,SD,605,44.16,-97.71,0
57324,STANDARD,Cavour,SD,605,44.37,-98.04,0
57325,STANDARD,Chamberlain,SD,605,43.8,-99.32,2752
57326,UNIQUE,Chamberlain,SD,605,43.8,-99.32,0
57328,STANDARD,Corsica,SD,605,43.42,-98.4,994
57329,STANDARD,Dante,SD,605,43.03,-98.18,0
57330,STANDARD,Delmont,SD,605,43.26,-98.15,0
57331,STANDARD,Dimock,SD,605,43.47,-97.98,0
57332,STANDARD,Emery,SD,605,43.6,-97.62,2154
57334,STANDARD,Ethan,SD,605,43.54,-97.98,734
57335,STANDARD,Fairfax,SD,605,43.02,-98.88,0
57337,STANDARD,Fedora,SD,605,44,-97.78,0
57339,STANDARD,Fort Thompson,SD,605,44.04,-99.41,969
57340,STANDARD,Fulton,SD,605,43.72,-97.82,0
57341,STANDARD,Gann Valley,SD,605,44.03,-98.98,0
57342,STANDARD,Geddes,SD,605,43.25,-98.69,504
57344,STANDARD,Harrison,SD,605,43.44,-98.52,0
57345,STANDARD,Highmore,SD,605,44.52,-99.43,1037
57346,STANDARD,Stephan,SD,605,44.24,-99.45,0
57348,STANDARD,Hitchcock,SD,605,44.62,-98.4,490
57349,STANDARD,Howard,SD,605,44.01,-97.52,1300
57350,STANDARD,Huron,SD,605,44.36,-98.21,11666
57353,STANDARD,Iroquois,SD,605,44.36,-97.84,661
57354,PO BOX,Kaylor,SD,605,43.21,-97.81,0
57355,STANDARD,Kimball,SD,605,43.74,-98.95,991
57356,STANDARD,Lake Andes,SD,605,43.15,-98.53,1185
57358,PO BOX,Lane,SD,605,44.06,-98.42,0
57359,STANDARD,Letcher,SD,605,43.89,-98.14,600
57361,PO BOX,Marty,SD,605,42.99,-98.42,0
57362,STANDARD,Miller,SD,605,44.52,-98.98,1789
57363,STANDARD,Mount Vernon,SD,605,43.71,-98.26,887
57364,STANDARD,New Holland,SD,605,43.42,-98.64,0
57365,STANDARD,Oacoma,SD,605,43.79,-99.38,448
57366,STANDARD,Parkston,SD,605,43.39,-97.98,2005
57367,PO BOX,Pickstown,SD,605,43.06,-98.53,0
57368,STANDARD,Plankinton,SD,605,43.71,-98.48,976
57369,STANDARD,Platte,SD,605,43.38,-98.84,2005
57370,STANDARD,Pukwana,SD,605,43.77,-99.18,655
57371,STANDARD,Ree Heights,SD,605,44.51,-99.2,0
57373,STANDARD,Saint Lawrence,SD,605,44.51,-98.94,0
57374,STANDARD,Spencer,SD,605,43.72,-97.59,0
57375,STANDARD,Stickney,SD,605,43.58,-98.43,599
57376,STANDARD,Tripp,SD,605,43.22,-97.96,792
57379,STANDARD,Virgil,SD,605,44.29,-98.42,0
57380,STANDARD,Wagner,SD,605,43.07,-98.3,2338
57381,STANDARD,Wessington,SD,605,44.45,-98.69,497
57382,STANDARD,Wessington Springs,SD,605,44.08,-98.57,1211
57383,STANDARD,White Lake,SD,605,43.72,-98.71,603
57384,STANDARD,Wolsey,SD,605,44.41,-98.47,763
57385,STANDARD,Woonsocket,SD,605,44.05,-98.27,1086
57386,STANDARD,Yale,SD,605,44.43,-97.98,0
57399,UNIQUE,Huron,SD,605,44.36,-98.21,0
57401,STANDARD,Aberdeen,SD,605,45.46,-98.48,23965
57402,PO BOX,Aberdeen,SD,605,45.46,-98.48,653
57420,PO BOX,Akaska,SD,605,45.33,-100.12,0
57421,STANDARD,Amherst,SD,605,45.73,-97.92,0
57422,STANDARD,Andover,SD,605,45.41,-97.9,0
57424,STANDARD,Ashton,SD,605,44.99,-98.49,0
57426,PO BOX,Barnard,SD,605,45.73,-98.49,0
57427,STANDARD,Bath,SD,605,45.46,-98.32,558
57428,STANDARD,Bowdle,SD,605,45.45,-99.65,553
57429,PO BOX,Brentford,SD,605,45.15,-98.32,0
57430,STANDARD,Britton,SD,605,45.78,-97.74,1868
57432,STANDARD,Claremont,SD,605,45.67,-98.01,0
57433,STANDARD,Columbia,SD,605,45.61,-98.31,0
57434,STANDARD,Conde,SD,605,45.15,-98.09,0
57435,STANDARD,Cresbard,SD,605,45.16,-98.94,0
57436,STANDARD,Doland,SD,605,44.89,-98.09,0
57437,STANDARD,Eureka,SD,605,45.76,-99.62,1097
57438,STANDARD,Faulkton,SD,605,45.03,-99.12,977
57439,PO BOX,Ferney,SD,605,45.33,-98.09,0
57440,STANDARD,Frankfort,SD,605,44.87,-98.3,0
57441,STANDARD,Frederick,SD,605,45.83,-98.5,495
57442,STANDARD,Gettysburg,SD,605,45,-99.95,1466
57445,STANDARD,Groton,SD,605,45.45,-98.1,1827
57446,STANDARD,Hecla,SD,605,45.88,-98.15,433
57448,STANDARD,Hosmer,SD,605,45.57,-99.47,0
57449,STANDARD,Houghton,SD,605,45.76,-98.21,0
57450,STANDARD,Hoven,SD,605,45.24,-99.77,597
57451,STANDARD,Ipswich,SD,605,45.44,-99.02,1791
57452,STANDARD,Java,SD,605,45.5,-99.88,0
57454,STANDARD,Langford,SD,605,45.6,-97.82,486
57455,STANDARD,Lebanon,SD,605,45.06,-99.76,0
57456,STANDARD,Leola,SD,605,45.72,-98.93,625
57457,STANDARD,Long Lake,SD,605,45.77,-99.25,0
57460,STANDARD,Mansfield,SD,605,45.24,-98.56,0
57461,STANDARD,Mellette,SD,605,45.15,-98.49,0
57465,STANDARD,Northville,SD,605,45.15,-98.57,0
57466,STANDARD,Onaka,SD,605,45.19,-99.46,0
57467,STANDARD,Orient,SD,605,44.9,-99.08,0
57468,STANDARD,Pierpont,SD,605,45.49,-97.83,0
57469,STANDARD,Redfield,SD,605,44.87,-98.52,2606
57470,STANDARD,Rockham,SD,605,44.9,-98.82,0
57471,STANDARD,Roscoe,SD,605,45.45,-99.33,573
57472,STANDARD,Selby,SD,605,45.5,-100.03,848
57473,STANDARD,Seneca,SD,605,45.06,-99.5,0
57474,STANDARD,Stratford,SD,605,45.31,-98.3,0
57475,STANDARD,Tolstoy,SD,605,45.2,-99.61,0
57476,STANDARD,Tulare,SD,605,44.73,-98.5,0
57477,STANDARD,Turton,SD,605,45.04,-98.09,0
57479,STANDARD,Warner,SD,605,45.32,-98.49,607
57481,STANDARD,Westport,SD,605,45.64,-98.49,0
57501,STANDARD,Pierre,SD,605,44.37,-100.32,14058
57520,STANDARD,Agar,SD,605,44.83,-100.07,0
57521,STANDARD,Belvidere,SD,605,43.83,-101.27,0
57522,STANDARD,Blunt,SD,605,44.51,-99.98,0
57523,STANDARD,Burke,SD,605,43.18,-99.29,912
57528,STANDARD,Colome,SD,605,43.26,-99.71,644
57529,STANDARD,Dallas,SD,605,43.23,-99.51,0
57531,STANDARD,Draper,SD,605,43.92,-100.53,0
57532,STANDARD,Fort Pierre,SD,605,44.36,-100.37,2566
57533,STANDARD,Gregory,SD,605,43.23,-99.42,1609
57534,STANDARD,Hamill,SD,605,43.59,-99.67,0
57536,STANDARD,Harrold,SD,605,44.52,-99.73,0
57537,STANDARD,Hayes,SD,605,44.37,-101.02,0
57538,STANDARD,Herrick,SD,605,43.11,-99.18,0
57540,STANDARD,Holabird,SD,605,44.52,-99.59,0
57541,STANDARD,Ideal,SD,605,43.54,-99.9,0
57543,STANDARD,Kadoka,SD,605,43.83,-101.5,696
57544,STANDARD,Kennebec,SD,605,43.9,-99.86,0
57547,STANDARD,Long Valley,SD,605,43.46,-101.49,0
57548,STANDARD,Lower Brule,SD,605,44.07,-99.58,896
57551,STANDARD,Martin,SD,605,43.17,-101.72,1615
57552,STANDARD,Midland,SD,605,44.07,-101.15,508
57553,STANDARD,Milesville,SD,605,44.46,-101.68,0
57555,STANDARD,Mission,SD,605,43.3,-100.66,2297
57559,STANDARD,Murdo,SD,605,43.88,-100.71,619
57560,STANDARD,Norris,SD,605,43.46,-101.2,0
57562,STANDARD,Okaton,SD,605,43.88,-100.89,0
57563,PO BOX,Okreek,SD,605,43.36,-100.38,0
57564,STANDARD,Onida,SD,605,44.7,-100.06,870
57566,STANDARD,Parmelee,SD,605,43.32,-101.03,507
57567,STANDARD,Philip,SD,605,44.04,-101.66,1216
57568,STANDARD,Presho,SD,605,43.9,-100.05,663
57569,STANDARD,Reliance,SD,605,43.88,-99.6,0
57570,PO BOX,Rosebud,SD,605,43.23,-100.83,1399
57571,STANDARD,Saint Charles,SD,605,43.12,-99.08,0
57572,STANDARD,Saint Francis,SD,605,43.14,-100.9,896
57574,STANDARD,Tuthill,SD,605,43.15,-101.49,0
57576,STANDARD,Vivian,SD,605,43.92,-100.29,0
57577,STANDARD,Wanblee,SD,605,43.57,-101.66,513
57579,STANDARD,White River,SD,605,43.56,-100.74,873
57580,STANDARD,Winner,SD,605,43.37,-99.85,3617
57584,STANDARD,Witten,SD,605,43.43,-100.08,0
57585,STANDARD,Wood,SD,605,43.49,-100.48,0
57601,STANDARD,Mobridge,SD,605,45.54,-100.43,3226
57620,STANDARD,Bison,SD,605,45.52,-102.46,0
57621,PO BOX,Bullhead,SD,605,45.76,-101.08,0
57622,PO BOX,Cherry Creek,SD,605,44.6,-101.5,0
57623,STANDARD,Dupree,SD,605,45.04,-101.6,732
57625,STANDARD,Eagle Butte,SD,605,45,-101.23,2743
57626,STANDARD,Faith,SD,605,45.02,-102.03,833
57630,STANDARD,Glencross,SD,605,45.43,-100.88,0
57631,STANDARD,Glenham,SD,605,45.53,-100.27,0
57632,STANDARD,Herreid,SD,605,45.83,-100.07,565
57633,STANDARD,Isabel,SD,605,45.39,-101.42,0
57634,STANDARD,Keldron,SD,605,45.93,-101.8,0
57636,PO BOX,Lantry,SD,605,45.02,-101.43,0
57638,STANDARD,Lemmon,SD,"701,605",45.93,-102.15,1588
57639,PO BOX,Little Eagle,SD,605,45.68,-100.79,0
57640,STANDARD,Lodgepole,SD,605,45.8,-102.66,0
57641,STANDARD,Mc Intosh,SD,605,45.92,-101.35,0
57642,STANDARD,Mc Laughlin,SD,605,45.81,-100.81,1133
57644,STANDARD,Meadow,SD,605,45.53,-102.21,0
57645,STANDARD,Morristown,SD,605,45.93,-101.71,0
57646,STANDARD,Mound City,SD,605,45.72,-100.06,0
57648,STANDARD,Pollock,SD,605,45.9,-100.29,431
57649,STANDARD,Prairie City,SD,605,45.53,-102.8,0
57650,STANDARD,Ralph,SD,605,45.77,-103.06,0
57651,STANDARD,Reva,SD,605,45.54,-103.08,0
57652,STANDARD,Ridgeview,SD,605,45.08,-100.8,0
57656,STANDARD,Timber Lake,SD,605,45.42,-101.07,650
57657,STANDARD,Trail City,SD,605,45.47,-100.73,0
57658,STANDARD,Wakpala,SD,605,45.65,-100.53,0
57659,STANDARD,Walker,SD,605,45.91,-101.09,0
57660,STANDARD,Watauga,SD,605,45.92,-101.54,0
57661,PO BOX,Whitehorse,SD,605,45.29,-100.92,0
57701,STANDARD,Rapid City,SD,605,44.07,-103.23,31822
57702,STANDARD,Rapid City,SD,605,44.07,-103.23,29801
57703,STANDARD,Rapid City,SD,605,44.07,-103.23,12052
57706,STANDARD,Ellsworth Afb,SD,605,44.14,-103.07,2237
57709,PO BOX,Rapid City,SD,605,44.07,-103.23,2528
57714,STANDARD,Allen,SD,605,43.28,-101.92,0
57716,STANDARD,Batesland,SD,605,43.12,-102.1,0
57717,STANDARD,Belle Fourche,SD,"605,307",44.66,-103.85,6476
57718,STANDARD,Black Hawk,SD,605,44.16,-103.25,5845
57719,STANDARD,Box Elder,SD,605,44.11,-103.07,4929
57720,STANDARD,Buffalo,SD,605,45.58,-103.54,591
57722,STANDARD,Buffalo Gap,SD,605,43.49,-103.31,0
57724,STANDARD,Camp Crook,SD,"605,406",45.54,-103.97,0
57725,STANDARD,Caputa,SD,605,43.99,-102.98,0
57730,STANDARD,Custer,SD,605,43.76,-103.6,4499
57732,STANDARD,Deadwood,SD,605,44.38,-103.72,2066
57735,STANDARD,Edgemont,SD,"605,307,308",43.29,-103.82,1011
57737,STANDARD,Enning,SD,605,44.57,-102.56,0
57738,STANDARD,Fairburn,SD,605,43.68,-103.2,0
57741,PO BOX,Fort Meade,SD,605,44.41,-103.47,0
57744,STANDARD,Hermosa,SD,605,43.84,-103.19,1788
57745,STANDARD,Hill City,SD,605,43.93,-103.57,1950
57747,STANDARD,Hot Springs,SD,605,43.43,-103.48,4655
57748,STANDARD,Howes,SD,605,44.62,-102.04,0
57750,STANDARD,Interior,SD,605,43.72,-101.98,0
57751,STANDARD,Keystone,SD,605,43.89,-103.42,699
57752,STANDARD,Kyle,SD,605,43.42,-102.16,1296
57754,STANDARD,Lead,SD,605,44.35,-103.76,3152
57755,STANDARD,Ludlow,SD,605,45.83,-103.38,0
57756,PO BOX,Manderson,SD,605,43.23,-102.47,494
57758,STANDARD,Mud Butte,SD,605,45,-102.87,0
57759,STANDARD,Nemo,SD,605,44.19,-103.5,0
57760,STANDARD,Newell,SD,605,44.71,-103.41,1048
57761,STANDARD,New Underwood,SD,605,44.09,-102.83,957
57762,STANDARD,Nisland,SD,605,44.67,-103.55,0
57763,STANDARD,Oelrichs,SD,605,43.18,-103.23,0
57764,STANDARD,Oglala,SD,605,43.18,-102.73,846
